Year,Month,Day,Eel_count,Eel_ID,Period,Region,Invasion_Year,Years_Since_Invasion,Invasion_Status,Site and Plot,Site,Mass_g,TL_mm,Gape_Width_mm,Sex,Region_Specific_Years_Since_Invasion,Eel_Presence_Fish,Eel_Presence_Shrimp,Eel_Presence_Crayfish,Eel_Presence_Odonata,Eel_Presence_Hemiptera,Eel_Presence_Coleoptera,Eel_Presence_Gastropoda,Eel_Presence_Diptera,Unknown_Insects,Amphipoda,Eel_Presence_Miscellaneous,TT_Mean_Count_Coleoptera,TT_Mean_Count_Crayfish,TT_Mean_Count_Diptera,TT_Mean_Count_Fish,TT_Mean_Count_Gastropoda,TT_Mean_Count_Hemiptera,TT_Mean_Count_Miscellaneous,TT_Mean_Count_Odonata,TT_Mean_Count_Shrimp,UknownInsects,mean_DEPTH_AVE_60DAY,mean_DEPTH_AVE_90DAY,mean_DEPTH_AVE_180DAY,mean_DEPTH_AVE_365DAY,mean_WET_SUM_365DAY,mean_DEPTH,Vol_TT_Mean_Count_Crayfish,Vol_TT_Mean_Count_Diptera,Vol_TT_Mean_Count_Fish,Vol_TT_Mean_Count_Gastropoda,Vol_TT_Mean_Count_Hemiptera,Vol_TT_Mean_Count_Miscellaneous,Vol_TT_Mean_Count_Odonata,Vol_TT_Mean_Count_Shrimp
2017,1,20,96,MA-096-DA,1,TSL,2012,5,Established,MDA,MD,128.8,525,14.04,NA,2011,0,0,0,0,0,0,1,0,0,1,0,0.047619048,0,0,9.904761905,0.047619048,1.095238095,0,4,7.904761905,,51.85185937,55.36297048,61.58753071,57.51530849,365,42.64864182,0,0,23.2240969,0.111654312,2.568049177,0,9.378962211,18.5346158
2017,1,20,97,MA-097-DA,1,TSL,2012,5,Established,MDB,MD,243.1,631,17.71,NA,2011,0,1,0,0,0,0,1,0,0,0,0,0.047619048,0,0,9.904761905,0.047619048,1.095238095,0,4,7.904761905,,51.85185937,55.36297048,61.58753071,57.51530849,365,42.64864182,0,0,23.2240969,0.111654312,2.568049177,0,9.378962211,18.5346158
2017,1,20,98,MA-098-DA,1,TSL,2012,5,Established,AH10,MD,115.2,480,11.42,NA,2011,0,0,0,0,0,0,0,0,1,0,0,0.047619048,0,0,9.904761905,0.047619048,1.095238095,0,4,7.904761905,,51.85185937,55.36297048,61.58753071,57.51530849,365,42.64864182,0,0,23.2240969,0.111654312,2.568049177,0,9.378962211,18.5346158
2022,11,7,103,MA-103-DA,4,TSL,2012,10,Established,MDC,MD,53.7,394,7.35,NA,2011,1,0,0,0,0,0,0,0,0,1,0,0.238095238,0,0,17.52380952,1,2.666666667,0.238095238,14.71428571,9.571428571,,67.91297048,64.4851927,59.14391464,58.26679643,365,71.31428501,0,0,24.57264981,1.402243604,3.739316276,0.333867525,20.63301302,13.42147449
2022,11,4,104,MA-104-DA,4,PHD,2011,11,Established,A62,A62,22.5,307,5.07,NA,2007,0,0,0,1,0,0,0,0,0,0,0,1.095238095,0,0,1.761904762,0.428571429,5.333333333,0,0.476190476,1.142857143,,32.38522302,26.55744524,22.32910586,20.34498613,360.6825397,39.68836512,0,0,4.439348299,1.079841478,13.43802728,0,1.199823865,2.879577275
2022,11,4,105,MA-105-DA,4,PHD,2011,11,Established,A62,A62,27.8,327,6.36,NA,2007,0,0,0,1,0,0,0,0,0,0,0,1.095238095,0,0,1.761904762,0.428571429,5.333333333,0,0.476190476,1.142857143,,32.38522302,26.55744524,22.32910586,20.34498613,360.6825397,39.68836512,0,0,4.439348299,1.079841478,13.43802728,0,1.199823865,2.879577275
2022,11,4,106,MA-106-DA,4,PHD,2011,11,Established,A62,A62,55.2,405,7.55,NA,2007,0,0,0,1,0,0,0,0,0,0,0,1.095238095,0,0,1.761904762,0.428571429,5.333333333,0,0.476190476,1.142857143,,32.38522302,26.55744524,22.32910586,20.34498613,360.6825397,39.68836512,0,0,4.439348299,1.079841478,13.43802728,0,1.199823865,2.879577275
2022,11,22,115,MA-115-DA,4,TSL,2012,10,Established,MD,MD,48.5,394,7.52,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0,0,17.52380952,1,2.666666667,0.238095238,14.71428571,9.571428571,,67.91297048,64.4851927,59.14391464,58.26679643,365,71.31428501,0,0,24.57264981,1.402243604,3.739316276,0.333867525,20.63301302,13.42147449
2022,11,7,116,MA-116-DA,4,TSL,2012,10,Established,MD,MD,441.9,730,18.170000000000002,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0,0,17.52380952,1,2.666666667,0.238095238,14.71428571,9.571428571,,67.91297048,64.4851927,59.14391464,58.26679643,365,71.31428501,0,0,24.57264981,1.402243604,3.739316276,0.333867525,20.63301302,13.42147449
2022,11,7,117,MA-117-DA,4,TSL,2012,10,Established,MD,MD,36.1,355,6.21,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0,0,17.52380952,1,2.666666667,0.238095238,14.71428571,9.571428571,,67.91297048,64.4851927,59.14391464,58.26679643,365,71.31428501,0,0,24.57264981,1.402243604,3.739316276,0.333867525,20.63301302,13.42147449
2017,8,14,123,MA-123-DA,3,TSL,2012,5,Established,AH2,MD,154.8,530,15.5,NA,2011,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8.476190476,0.285714286,2.19047619,0.333333333,11.04761905,11.57142857,,38.90185937,35.11482233,36.70502575,50.26040373,365,53.98095168,0,0,15.70218793,0.529287233,4.05786879,0.617501772,20.46577303,21.43613295
2017,8,8,124,MA-124-DA,3,PHD,2009,8,Established,A55,A55,249.7,630,16.510000000000002,NA,2007,0,0,0,0,1,0,0,0,0,0,0,0.238095238,0,0,0.19047619,0,1.285714286,0,0,0,,8.58571611,5.832955708,6.601300011,15.73216062,258.6666667,17.04867364,0,0,1.117249321,0,7.541432916,0,0,0
2017,8,8,125,MA-125-DA,3,PHD,2009,8,Established,A55,A55,21.2,310,5.14,NA,2007,1,0,0,0,0,0,0,1,0,0,0,0.238095238,0,0,0.19047619,0,1.285714286,0,0,0,,8.58571611,5.832955708,6.601300011,15.73216062,258.6666667,17.04867364,0,0,1.117249321,0,7.541432916,0,0,0
2017,8,8,126,MA-126-DA,3,PHD,2009,8,Established,A55,A55,16.4,288,5.48,NA,2007,0,0,0,0,0,1,0,0,0,0,1,0.238095238,0,0,0.19047619,0,1.285714286,0,0,0,,8.58571611,5.832955708,6.601300011,15.73216062,258.6666667,17.04867364,0,0,1.117249321,0,7.541432916,0,0,0
2022,11,7,128,MA-128-DA,4,TSL,2012,10,Established,MD,MD,118.7,476,12,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0,0,17.52380952,1,2.666666667,0.238095238,14.71428571,9.571428571,,67.91297048,64.4851927,59.14391464,58.26679643,365,71.31428501,0,0,24.57264981,1.402243604,3.739316276,0.333867525,20.63301302,13.42147449
2017,8,14,129,MA-129-DA,3,PHD,2011,6,Established,A62,A62,229.6,652,12.8,NA,2007,0,0,0,0,0,0,0,0,1,0,0,0.047619048,0,0,2.571428571,0,6.571428571,0.095238095,0.761904762,2,,9.827728655,7.802525419,7.738806232,14.97168768,299.047619,10.68836512,0,0,24.05820294,0,61.48207417,0.891044553,7.128356426,18.71193562
2017,8,14,130,MA-130-DA,3,PHD,2011,6,Established,A62,A62,236.4,620,16.03,NA,2007,0,0,0,0,1,0,1,0,0,0,0,0.047619048,0,0,2.571428571,0,6.571428571,0.095238095,0.761904762,2,,9.827728655,7.802525419,7.738806232,14.97168768,299.047619,10.68836512,0,0,24.05820294,0,61.48207417,0.891044553,7.128356426,18.71193562
2017,8,14,134,MA-134-DA,3,PHD,2011,6,Established,A62,A62,272.1,668,15.4,NA,2007,1,0,0,0,0,0,1,0,0,0,0,0.047619048,0,0,2.571428571,0,6.571428571,0.095238095,0.761904762,2,,9.827728655,7.802525419,7.738806232,14.97168768,299.047619,10.68836512,0,0,24.05820294,0,61.48207417,0.891044553,7.128356426,18.71193562
2017,8,14,135,MA-135-DA,3,PHD,2011,6,Established,A62,A62,14.4,296,5.36,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.047619048,0,0,2.571428571,0,6.571428571,0.095238095,0.761904762,2,,9.827728655,7.802525419,7.738806232,14.97168768,299.047619,10.68836512,0,0,24.05820294,0,61.48207417,0.891044553,7.128356426,18.71193562
2017,8,3,137,MA-137-DA,3,TSL,2013,4,Colonizing,TSC,TS,9.9,257,4.5599999999999996,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,8.047619048,0.142857143,5.095238095,0.142857143,0.857142857,2.428571429,,30.46216847,28.03994625,29.83091708,39.76726918,365,40.18462078,0,0,20.02661439,0.355502031,12.67957242,0.355502031,2.133012183,6.04353452
2017,8,3,138,MA-138-DA,3,TSL,2013,4,Colonizing,TSC,TS,11.1,266,4.3099999999999996,NA,2011,0,0,0,0,0,1,0,0,1,0,0,0.333333333,0,0,8.047619048,0.142857143,5.095238095,0.142857143,0.857142857,2.428571429,,30.46216847,28.03994625,29.83091708,39.76726918,365,40.18462078,0,0,20.02661439,0.355502031,12.67957242,0.355502031,2.133012183,6.04353452
2017,8,3,139,MA-139-DA,3,TSL,2013,4,Colonizing,TSC,TS,28.7,338,6.59,NA,2011,0,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,8.047619048,0.142857143,5.095238095,0.142857143,0.857142857,2.428571429,,30.46216847,28.03994625,29.83091708,39.76726918,365,40.18462078,0,0,20.02661439,0.355502031,12.67957242,0.355502031,2.133012183,6.04353452
2017,2,10,140,MA-140-DA,1,TSL,2013,4,Colonizing,T5,TS,16.1,295,4.5599999999999996,NA,2011,0,0,0,0,0,0,0,0,0,1,1,0.095238095,0,0.095238095,3.857142857,0,1.380952381,0.047619048,1.380952381,5.047619048,,39.66772402,42.42883514,48.1875684,44.72359073,365,34.51719803,0,0.275914908,11.17455378,0,4.000766168,0.137957454,4.000766168,14.62349013
2023,2,10,141,MA-141-DA,1,TSL,2013,10,Established,T5,TS,138.8,392,11.85,NA,2011,1,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2023,2,10,142,MA-142-DA,1,TSL,2013,10,Established,T5,TS,20.4,323,5.05,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2023,2,10,144,MA-144-DA,1,TSL,2013,10,Established,T5,TS,147.2,400,10.15,NA,2011,0,0,0,1,0,0,1,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2023,2,18,145,MA-145-DA,1,TSL,2013,10,Established,T5,TS,51.8,390,7.9,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2023,2,18,146,MA-146-DA,1,TSL,2013,10,Established,T5,TS,120.9,489,10.72,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2019,2,21,147,MA-147-DA,1,TSL,2012,7,Established,MDC,MD,247.3,616,20.13,NA,2011,1,0,0,1,0,0,0,0,0,0,0,0,0,0.19047619,11.0952381,0,1.19047619,0,2.619047619,5.285714286,,49.86852604,51.73704456,58.76428501,52.95994711,365,51.31428501,0,0.371195254,21.62212353,0,2.319970336,0,5.10393474,10.30066829
2023,2,10,148,MA-148-DA,1,TSL,2013,10,Established,T5,TS,616.7,678,19.899999999999999,NA,2011,0,0,0,0,1,0,1,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2023,2,10,149,MA-149-DA,1,TSL,2013,10,Established,T5,TS,80.4,342,9.35,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0.047619048,10.52380952,1.904761905,3.904761905,0.238095238,5.571428571,23.23809524,,40.81772402,44.13253884,51.26209976,46.37338215,365,35.1520747,0,0.135465824,29.93794709,5.418632958,11.10819756,0.67732912,15.8495014,66.10732208
2019,2,19,150,MA-150-DA,1,TSL,2012,7,Established,MDA,MD,43.7,376,6.57,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19047619,11.0952381,0,1.19047619,0,2.619047619,5.285714286,,49.86852604,51.73704456,58.76428501,52.95994711,365,51.31428501,0,0.371195254,21.62212353,0,2.319970336,0,5.10393474,10.30066829
2023,2,13,151,MA-151-DA,1,TSL,2012,11,Established,MD,MD,162.9,548,11.62,NA,2011,0,1,0,1,0,0,0,0,0,0,0,0.047619048,0,0,17.80952381,0.19047619,2,0.142857143,33.57142857,41.42857143,,50.37963715,52.93704456,59.76984057,56.35081469,365,46.98095168,0,0,37.90796732,0.405432806,4.257044459,0.304074604,71.45753198,88.18163521
2023,2,13,152,MA-152-DA,1,TSL,2012,11,Established,MD,MD,195.5,613,13.08,NA,2011,0,1,0,0,0,0,0,0,0,0,0,0.047619048,0,0,17.80952381,0.19047619,2,0.142857143,33.57142857,41.42857143,,50.37963715,52.93704456,59.76984057,56.35081469,365,46.98095168,0,0,37.90796732,0.405432806,4.257044459,0.304074604,71.45753198,88.18163521
2023,2,13,153,MA-153-DA,1,TSL,2012,11,Established,MD,MD,519.8,785,19.25,NA,2011,1,0,0,1,0,0,1,0,0,0,0,0.047619048,0,0,17.80952381,0.19047619,2,0.142857143,33.57142857,41.42857143,,50.37963715,52.93704456,59.76984057,56.35081469,365,46.98095168,0,0,37.90796732,0.405432806,4.257044459,0.304074604,71.45753198,88.18163521
2019,2,18,155,MA-155-DA,1,TSL,2013,6,Established,T5,TS,189.6,559,11.79,NA,2011,0,1,0,1,0,0,0,0,1,0,0,0.857142857,0,0.142857143,6.238095238,0.238095238,2.857142857,0.333333333,6.571428571,15.28571429,,37.90661291,39.58068699,44.85128745,40.70425548,365,37.51795411,0,0.380770077,16.62696004,0.634616795,7.615401545,0.888463514,17.51542355,40.74239826
2019,2,21,156,MA-156-DA,1,PHD,2011,8,Established,EF62,A62,37.5,346,7.9,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,157,MA-157-DA,1,PHD,2011,8,Established,EF62,A62,540.5,770,24.11,Female,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,158,MA-158-DA,1,PHD,2011,8,Established,EF62,A62,482.9,736,19.47,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,159,MA-159-DA,1,PHD,2011,8,Established,EF62,A62,16.7,285,5.76,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,18,161,MA-161-DA,1,TSL,2013,6,Established,AHTSB,TS,28.2,313,6,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.857142857,0,0.142857143,6.238095238,0.238095238,2.857142857,0.333333333,6.571428571,15.28571429,,37.90661291,39.58068699,44.85128745,40.70425548,365,37.51795411,0,0.380770077,16.62696004,0.634616795,7.615401545,0.888463514,17.51542355,40.74239826
2019,2,20,162,MA-162-DA,1,PHD,2011,8,Established,AHA62A,A62,18.5,289,5.58,NA,2007,0,0,0,1,1,0,1,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,20,163,MA-163-DA,1,PHD,2011,8,Established,AHA62A,A62,603.1,786,26.42,NA,2007,1,0,0,0,0,0,0,0,0,0,1,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,164,MA-164-DA,1,PHD,2011,8,Established,EF62C,A62,2,292,5.55,NA,2007,1,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,166,MA-166-DA,1,PHD,2011,8,Established,EF62B,A62,38.6,368,8.14,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,167,MA-167-DA,1,PHD,2011,8,Established,EF62B,A62,263.4,648,15.81,NA,2007,0,0,0,1,1,0,1,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,168,MA-168-DA,1,PHD,2011,8,Established,EF62B,A62,282.2,632,16.649999999999999,NA,2007,0,0,0,0,1,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,169,MA-169-DA,1,PHD,2011,8,Established,EF62B,A62,17.4,278,6.16,NA,2007,0,1,0,1,0,0,0,0,0,1,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,170,MA-170-DA,1,PHD,2011,8,Established,EF62B,A62,70.6,407,8.93,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,171,MA-171-DA,1,PHD,2011,8,Established,EF62B,A62,16.6,563,11.17,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,21,172,MA-172-DA,1,PHD,2011,8,Established,EF62B,A62,195.7,552,14.7,Female,2007,1,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0.238095238,0.047619048,3.285714286,0,0,0.047619048,,11.9630008,13.77226006,18.48185935,15.10005184,337.6444444,11.02260009,0,0,2.160064196,0.432012839,29.80888591,0,0,0.432012839
2019,2,20,173,MA-173-DA,1,TSL,2012,7,Established,AH1,MD,417.3,723,19.89,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19047619,11.0952381,0,1.19047619,0,2.619047619,5.285714286,,49.86852604,51.73704456,58.76428501,52.95994711,365,51.31428501,0,0.371195254,21.62212353,0,2.319970336,0,5.10393474,10.30066829
2019,2,18,174,MA-174-DA,1,TSL,2013,6,Established,TSB,TS,290.9,676,15.19,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.857142857,0,0.142857143,6.238095238,0.238095238,2.857142857,0.333333333,6.571428571,15.28571429,,37.90661291,39.58068699,44.85128745,40.70425548,365,37.51795411,0,0.380770077,16.62696004,0.634616795,7.615401545,0.888463514,17.51542355,40.74239826
2019,2,18,175,MA-175-DA,1,TSL,2013,6,Established,TSB,TS,654.7,830,20.54,NA,2011,0,0,0,1,0,0,0,0,0,0,0,0.857142857,0,0.142857143,6.238095238,0.238095238,2.857142857,0.333333333,6.571428571,15.28571429,,37.90661291,39.58068699,44.85128745,40.70425548,365,37.51795411,0,0.380770077,16.62696004,0.634616795,7.615401545,0.888463514,17.51542355,40.74239826
2019,2,18,176,MA-176-DA,1,TSL,2013,6,Established,TSB,TS,34.9,341,7.44,NA,2011,0,0,0,1,0,0,0,0,0,1,0,0.857142857,0,0.142857143,6.238095238,0.238095238,2.857142857,0.333333333,6.571428571,15.28571429,,37.90661291,39.58068699,44.85128745,40.70425548,365,37.51795411,0,0.380770077,16.62696004,0.634616795,7.615401545,0.888463514,17.51542355,40.74239826
2016,11,16,177,MA-177-DA,4,TSL,2013,3,Colonizing,TSC,TS,0.9,227,4.12,NA,2011,0,0,0,0,0,0,1,0,0,0,0,0.142857143,0,0,5.904761905,0,4.428571429,0,4.80952381,4.238095238,,54.5955018,51.87327958,46.24202819,46.68233768,365,53.51795411,0,0,11.03323549,0,8.274926615,0,8.986748259,7.919015792
2016,11,16,178,MA-178-DA,4,TSL,2013,3,Colonizing,TSC,TS,6.2,212,3.29,NA,2011,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0,0,5.904761905,0,4.428571429,0,4.80952381,4.238095238,,54.5955018,51.87327958,46.24202819,46.68233768,365,53.51795411,0,0,11.03323549,0,8.274926615,0,8.986748259,7.919015792
2016,11,8,181,MA-181-DA,4,PHD,2011,5,Established,A62B,A62,18.5,299,5.52,NA,2007,0,0,0,0,1,0,1,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,182,MA-182-DA,4,PHD,2011,5,Established,A62B,A62,196.4,550,13.25,NA,2007,1,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,183,MA-183-DA,4,PHD,2011,5,Established,A62B,A62,450.4,665,17.760000000000002,NA,2007,1,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,184,MA-184-DA,4,PHD,2011,5,Established,A62B,A62,290.9,627,15.56,NA,2007,1,0,0,1,0,0,0,0,0,1,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,186,MA-186-DA,4,PHD,2011,5,Established,A62A,A62,120.8,478,11.6,NA,2007,0,1,0,1,0,0,0,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,187,MA-187-DA,4,PHD,2011,5,Established,A62A,A62,195.5,606,15.03,NA,2007,0,0,0,1,0,0,1,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,188,MA-188-DA,4,PHD,2011,5,Established,A62A,A62,12.3,270,3.52,NA,2007,0,0,0,0,0,0,0,0,0,1,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,189,MA-189-DA,4,PHD,2011,5,Established,A62A,A62,188.3,572,11.85,NA,2007,0,0,0,1,0,0,1,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,190,MA-190-DA,4,PHD,2011,5,Established,A62A,A62,3.2,174,2.86,NA,2007,0,0,0,0,0,1,0,0,0,1,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,191,MA-191-DA,4,PHD,2011,5,Established,A62A,A62,688.2,780,22.17,NA,2007,0,0,0,0,0,0,0,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,7,192,MA-192-DA,4,PHD,2011,5,Established,A59A,A62,22.3,310,5.77,NA,2007,0,0,0,1,0,0,0,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,7,193,MA-193-DA,4,PHD,2011,5,Established,A59A,A62,16.1,545,10.69,NA,2007,1,0,0,0,0,0,1,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
2016,11,8,194,MA-194-DA,4,PHD,2011,5,Established,A62C,A62,16.9,551,11.52,NA,2007,0,1,0,1,1,0,1,0,0,0,0,0.238095238,0,0,1.476190476,0,4.952380952,0,0.714285714,2.761904762,,25.84633413,22.77966747,18.76243919,19.58973498,364.8095238,26.02169845,0,0,5.672921308,0,19.031736,0,2.744961923,10.61385277
